auroc,auprc,accuracy,balanced_accuracy,sensitivity,specificity,precision_ppv,npv,f1,mcc,brier,calibration_intercept,calibration_slope,tn,fp,fn,tp,threshold,n,prevalence
0.859083934435633,0.8659125585838905,0.5815217391304348,0.5318643970573473,0.9980353634577603,0.06569343065693431,0.5695067264573991,0.9642857142857143,0.7251962883654532,0.18443955258050862,0.15168759318905323,0.0847300429775393,1.1609611125999784,27.0,384.0,1.0,508.0,0.1,920.0,0.5532608695652174
0.859083934435633,0.8659125585838905,0.7043478260869566,0.6737842915119098,0.9607072691552063,0.38686131386861317,0.659919028340081,0.888268156424581,0.7824,0.43650045021794676,0.15168759318905323,0.0847300429775393,1.1609611125999784,159.0,252.0,20.0,489.0,0.2,920.0,0.5532608695652174
0.859083934435633,0.8659125585838905,0.7576086956521739,0.7376110784468377,0.925343811394892,0.5498783454987834,0.7179878048780488,0.8560606060606061,0.8085836909871245,0.5223030959200361,0.15168759318905323,0.0847300429775393,1.1609611125999784,226.0,185.0,38.0,471.0,0.3,920.0,0.5532608695652174
0.859083934435633,0.8659125585838905,0.7728260869565218,0.761201057366431,0.8703339882121808,0.6520681265206812,0.7559726962457338,0.8023952095808383,0.8091324200913242,0.5400857106078264,0.15168759318905323,0.0847300429775393,1.1609611125999784,268.0,143.0,66.0,443.0,0.4,920.0,0.5532608695652174
0.859083934435633,0.8659125585838905,0.7858695652173913,0.7835290799669214,0.8055009823182712,0.7615571776155717,0.8070866141732284,0.7597087378640777,0.8062930186823992,0.5669267407569777,0.15168759318905323,0.0847300429775393,1.1609611125999784,313.0,98.0,99.0,410.0,0.5,920.0,0.5532608695652174
0.859083934435633,0.8659125585838905,0.7608695652173914,0.7696021491498526,0.68762278978389,0.851581508515815,0.851581508515815,0.68762278978389,0.7608695652173914,0.5392042982997051,0.15168759318905323,0.0847300429775393,1.1609611125999784,350.0,61.0,159.0,350.0,0.6,920.0,0.5532608695652174
0.859083934435633,0.8659125585838905,0.7358695652173913,0.7530987241812819,0.5913555992141454,0.9148418491484185,0.8958333333333334,0.6438356164383562,0.7124260355029586,0.52266532823111,0.15168759318905323,0.0847300429775393,1.1609611125999784,376.0,35.0,208.0,301.0,0.7,920.0,0.5532608695652174
0.859083934435633,0.8659125585838905,0.683695652173913,0.7087581680600767,0.47347740667976423,0.9440389294403893,0.9128787878787878,0.5914634146341463,0.6235446313065977,0.4588802769175951,0.15168759318905323,0.0847300429775393,1.1609611125999784,388.0,23.0,268.0,241.0,0.8,920.0,0.5532608695652174
0.859083934435633,0.8659125585838905,0.5402173913043479,0.5826055573879416,0.18467583497053044,0.9805352798053528,0.9215686274509803,0.49266503667481665,0.3076923076923077,0.2616027626534585,0.15168759318905323,0.0847300429775393,1.1609611125999784,403.0,8.0,415.0,94.0,0.9,920.0,0.5532608695652174
